"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute","player"
"1838","Golden State Warriors","2/8/17",2016,3,6,47,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",10,"Chicago Bulls",-52,87,30,"Kevin Durant"
"1839","Golden State Warriors","2/8/17",2016,1,3,53,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",15,"Chicago Bulls",146,41,9,"Kevin Durant"
"1840","Golden State Warriors","2/11/17",2016,1,7,7,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",19,"Oklahoma City Thunder",194,36,5,"Kevin Durant"
"1841","Golden State Warriors","12/15/16",2016,1,9,51,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",8,"New York Knicks",74,31,3,"Kevin Durant"
"1842","Golden State Warriors","12/8/16",2016,2,8,43,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",14,"Utah Jazz",-147,2,16,"Kevin Durant"
"1843","Golden State Warriors","10/30/16",2016,3,6,26,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",15,"Phoenix Suns",-153,7,30,"Kevin Durant"
"1844","Golden State Warriors","1/16/17",2016,3,1,48,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",18,"Cleveland Cavaliers",164,85,35,"Kevin Durant"
"1845","Golden State Warriors","12/28/16",2016,4,11,45,"shot_no","Turnaround Fadeaway shot","2PT Field Goal",10,"Toronto Raptors",97,51,37,"Kevin Durant"
"1846","Golden State Warriors","11/9/16",2016,1,8,49,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",13,"Dallas Mavericks",-127,31,4,"Kevin Durant"
"1847","Golden State Warriors","2/13/17",2016,3,6,28,"shot_yes","Turnaround Fadeaway shot","2PT Field Goal",4,"Denver Nuggets",46,7,30,"Kevin Durant"
"1848","Golden State Warriors","11/7/16",2016,2,11,28,"shot_yes","Turnaround Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",130,38,13,"Kevin Durant"
"1849","Golden State Warriors","12/7/16",2016,4,11,44,"shot_yes","Turnaround Jump Shot","2PT Field Goal",11,"Los Angeles Clippers",55,100,37,"Kevin Durant"
"1850","Golden State Warriors","1/20/17",2016,4,6,23,"shot_yes","Turnaround Jump Shot","2PT Field Goal",17,"Houston Rockets",-178,21,42,"Kevin Durant"
"1851","Golden State Warriors","12/28/16",2016,4,0,59,"shot_no","Turnaround Jump Shot","2PT Field Goal",12,"Toronto Raptors",-35,115,48,"Kevin Durant"
"1852","Golden State Warriors","11/26/16",2016,2,0,36,"shot_yes","Turnaround Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",15,61,24,"Kevin Durant"
"1853","Golden State Warriors","11/3/16",2016,1,2,8,"shot_yes","Turnaround Jump Shot","2PT Field Goal",8,"Oklahoma City Thunder",-73,41,10,"Kevin Durant"
"1854","Golden State Warriors","12/13/16",2016,3,4,52,"shot_yes","Turnaround Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",151,41,32,"Kevin Durant"
"1855","Golden State Warriors","1/22/17",2016,2,5,22,"shot_no","Turnaround Jump Shot","2PT Field Goal",12,"Orlando Magic",128,11,19,"Kevin Durant"
"1856","Golden State Warriors","12/11/16",2016,2,10,10,"shot_no","Turnaround Jump Shot","2PT Field Goal",9,"Minnesota Timberwolves",-60,70,14,"Kevin Durant"
"1857","Golden State Warriors","1/20/17",2016,1,6,18,"shot_yes","Turnaround Jump Shot","2PT Field Goal",10,"Houston Rockets",-99,43,6,"Kevin Durant"
"1858","Golden State Warriors","2/11/17",2016,1,10,44,"shot_no","Turnaround Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",-76,82,2,"Kevin Durant"
"1859","Golden State Warriors","1/29/17",2016,1,5,32,"shot_no","Turnaround Jump Shot","2PT Field Goal",8,"Portland Trail Blazers",-81,11,7,"Kevin Durant"
"1860","Golden State Warriors","11/7/16",2016,4,9,26,"shot_yes","Turnaround Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",155,51,39,"Kevin Durant"
"1861","Golden State Warriors","12/7/16",2016,3,8,20,"shot_no","Turnaround Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-92,144,28,"Kevin Durant"
"1862","Golden State Warriors","11/1/16",2016,2,0,30,"shot_yes","Turnaround Jump Shot","2PT Field Goal",14,"Portland Trail Blazers",4,141,24,"Kevin Durant"
"1863","Golden State Warriors","2/2/17",2016,1,5,18,"shot_no","Turnaround Jump Shot","2PT Field Goal",7,"Los Angeles Clippers",-6,72,7,"Kevin Durant"
"1864","Golden State Warriors","1/29/17",2016,1,3,22,"shot_yes","Turnaround Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",166,90,9,"Kevin Durant"
"1865","Golden State Warriors","11/1/16",2016,1,9,28,"shot_yes","Alley Oop Layup shot","2PT Field Goal",2,"Portland Trail Blazers",-25,7,3,"Klay Thompson"
"1866","Golden State Warriors","2/23/17",2016,4,10,16,"shot_yes","Alley Oop Layup shot","2PT Field Goal",1,"Los Angeles Clippers",2,11,38,"Klay Thompson"
"1867","Golden State Warriors","2/25/17",2016,3,5,30,"shot_yes","Cutting Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,31,"Klay Thompson"
"1868","Golden State Warriors","3/21/17",2016,4,8,56,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",0,"Dallas Mavericks",0,-1,40,"Klay Thompson"
"1869","Golden State Warriors","11/21/16",2016,2,4,39,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",2,16,20,"Klay Thompson"
"1870","Golden State Warriors","12/30/16",2016,4,7,17,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",0,"Dallas Mavericks",-6,7,41,"Klay Thompson"
"1871","Golden State Warriors","11/7/16",2016,4,7,46,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",4,26,41,"Klay Thompson"
"1872","Golden State Warriors","12/5/16",2016,2,8,55,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",4,26,16,"Klay Thompson"
"1873","Golden State Warriors","11/25/16",2016,4,7,31,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",1,16,41,"Klay Thompson"
"1874","Golden State Warriors","11/13/16",2016,2,8,47,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",2,"Phoenix Suns",15,21,16,"Klay Thompson"
"1875","Golden State Warriors","11/7/16",2016,3,10,17,"shot_yes","Cutting Finger Roll Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-1,11,26,"Klay Thompson"
"1876","Golden State Warriors","3/28/17",2016,1,6,44,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Houston Rockets",1,-1,6,"Klay Thompson"
"1877","Golden State Warriors","12/10/16",2016,2,5,5,"shot_no","Cutting Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-17,11,19,"Klay Thompson"
"1878","Golden State Warriors","2/4/17",2016,3,8,29,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Sacramento Kings",19,11,28,"Klay Thompson"
"1879","Golden State Warriors","12/28/16",2016,1,11,49,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Toronto Raptors",2,2,1,"Klay Thompson"
"1880","Golden State Warriors","11/21/16",2016,2,2,42,"shot_no","Cutting Layup Shot","2PT Field Goal",0,"Indiana Pacers",1,0,22,"Klay Thompson"
"1881","Golden State Warriors","11/13/16",2016,3,4,51,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Phoenix Suns",14,8,32,"Klay Thompson"
"1882","Golden State Warriors","1/6/17",2016,1,3,2,"shot_yes","Cutting Layup Shot","2PT Field Goal",3,"Memphis Grizzlies",25,21,9,"Klay Thompson"
"1883","Golden State Warriors","12/10/16",2016,2,7,30,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",10,2,17,"Klay Thompson"
"1884","Golden State Warriors","10/28/16",2016,2,4,4,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",9,13,20,"Klay Thompson"
"1885","Golden State Warriors","1/25/17",2016,3,11,10,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Charlotte Hornets",6,2,25,"Klay Thompson"
"1886","Golden State Warriors","3/16/17",2016,1,7,28,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Orlando Magic",-11,16,5,"Klay Thompson"
"1887","Golden State Warriors","3/20/17",2016,2,0,55,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",9,2,24,"Klay Thompson"
"1888","Golden State Warriors","12/5/16",2016,1,6,34,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Indiana Pacers",4,21,6,"Klay Thompson"
"1889","Golden State Warriors","12/5/16",2016,3,9,32,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",0,11,27,"Klay Thompson"
"1890","Golden State Warriors","12/15/16",2016,1,2,56,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"New York Knicks",-2,7,10,"Klay Thompson"
"1891","Golden State Warriors","2/10/17",2016,1,7,29,"shot_no","Cutting Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",9,13,5,"Klay Thompson"
"1892","Golden State Warriors","1/20/17",2016,1,5,43,"shot_yes","Cutting Layup Shot","2PT Field Goal",3,"Houston Rockets",22,26,7,"Klay Thompson"
"1893","Golden State Warriors","1/16/17",2016,4,9,14,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",4,11,39,"Klay Thompson"
"1894","Golden State Warriors","3/2/17",2016,2,10,52,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Chicago Bulls",10,7,14,"Klay Thompson"
"1895","Golden State Warriors","3/2/17",2016,2,11,47,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Chicago Bulls",-20,7,13,"Klay Thompson"
"1896","Golden State Warriors","1/2/17",2016,2,2,5,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Denver Nuggets",1,16,22,"Klay Thompson"
"1897","Golden State Warriors","3/28/17",2016,1,11,18,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",15,-11,1,"Klay Thompson"
"1898","Golden State Warriors","3/18/17",2016,4,9,58,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",12,13,39,"Klay Thompson"
"1899","Golden State Warriors","1/8/17",2016,2,7,38,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Sacramento Kings",19,3,17,"Klay Thompson"
"1900","Golden State Warriors","12/22/16",2016,2,6,45,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Brooklyn Nets",27,8,18,"Klay Thompson"
"1901","Golden State Warriors","11/7/16",2016,1,11,21,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",-4,8,1,"Klay Thompson"
"1902","Golden State Warriors","1/8/17",2016,3,10,24,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Sacramento Kings",-17,-1,26,"Klay Thompson"
"1903","Golden State Warriors","11/13/16",2016,4,9,4,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Phoenix Suns",4,11,39,"Klay Thompson"
"1904","Golden State Warriors","12/25/16",2016,1,0,0,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-12,-11,12,"Klay Thompson"
"1905","Golden State Warriors","3/20/17",2016,2,1,28,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",10,7,23,"Klay Thompson"
"1906","Golden State Warriors","2/25/17",2016,2,11,41,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Brooklyn Nets",3,19,13,"Klay Thompson"
"1907","Golden State Warriors","11/1/16",2016,1,1,21,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-24,-1,11,"Klay Thompson"
"1908","Golden State Warriors","12/11/16",2016,4,11,45,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",15,11,37,"Klay Thompson"
"1909","Golden State Warriors","3/28/17",2016,1,9,25,"shot_no","Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",-11,-6,3,"Klay Thompson"
"1910","Golden State Warriors","11/21/16",2016,2,7,11,"shot_yes","Cutting Layup Shot","2PT Field Goal",3,"Indiana Pacers",25,21,17,"Klay Thompson"
"1911","Golden State Warriors","3/26/17",2016,2,6,41,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",15,16,18,"Klay Thompson"
"1912","Golden State Warriors","12/5/16",2016,1,3,26,"shot_no","Cutting Layup Shot","2PT Field Goal",2,"Indiana Pacers",9,28,9,"Klay Thompson"
"1913","Golden State Warriors","1/8/17",2016,2,6,5,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Sacramento Kings",-22,16,18,"Klay Thompson"
"1914","Golden State Warriors","1/8/17",2016,2,6,42,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Sacramento Kings",-19,11,18,"Klay Thompson"
"1915","Golden State Warriors","1/28/17",2016,1,7,40,"shot_no","Cutting Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",2,16,5,"Klay Thompson"
"1916","Golden State Warriors","1/25/17",2016,2,9,59,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-16,2,15,"Klay Thompson"
"1917","Golden State Warriors","1/20/17",2016,1,7,0,"shot_no","Cutting Layup Shot","2PT Field Goal",3,"Houston Rockets",-20,31,5,"Klay Thompson"
"1918","Golden State Warriors","10/30/16",2016,4,6,49,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Phoenix Suns",17,11,42,"Klay Thompson"
"1919","Golden State Warriors","12/13/16",2016,4,6,20,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",22,7,42,"Klay Thompson"
"1920","Golden State Warriors","4/4/17",2016,4,6,48,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",0,13,42,"Klay Thompson"
"1921","Golden State Warriors","11/28/16",2016,2,0,38,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Atlanta Hawks",12,8,24,"Klay Thompson"
"1922","Golden State Warriors","2/27/17",2016,2,1,54,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",12,-21,23,"Klay Thompson"
"1923","Golden State Warriors","10/28/16",2016,3,8,25,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",22,16,28,"Klay Thompson"
"1924","Golden State Warriors","12/17/16",2016,2,4,33,"shot_yes","Driving Bank shot","2PT Field Goal",10,"Portland Trail Blazers",-101,38,20,"Klay Thompson"
"1925","Golden State Warriors","11/23/16",2016,1,4,56,"shot_yes","Driving Bank shot","2PT Field Goal",14,"Los Angeles Lakers",94,106,8,"Klay Thompson"
"1926","Golden State Warriors","12/11/16",2016,2,3,20,"shot_yes","Driving Bank shot","2PT Field Goal",5,"Minnesota Timberwolves",-40,38,21,"Klay Thompson"
"1927","Golden State Warriors","2/4/17",2016,2,0,48,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,24,"Klay Thompson"
"1928","Golden State Warriors","12/5/16",2016,3,8,23,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",19,7,28,"Klay Thompson"
"1929","Golden State Warriors","12/15/16",2016,2,1,55,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",-7,13,23,"Klay Thompson"
"1930","Golden State Warriors","10/30/16",2016,2,9,26,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Phoenix Suns",-1,8,15,"Klay Thompson"
"1931","Golden State Warriors","10/30/16",2016,2,4,3,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",3,"Phoenix Suns",-2,31,20,"Klay Thompson"
"1932","Golden State Warriors","2/1/17",2016,1,7,54,"shot_no","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Charlotte Hornets",6,18,5,"Klay Thompson"
"1933","Golden State Warriors","11/18/16",2016,2,0,14,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Boston Celtics",20,3,24,"Klay Thompson"
"1934","Golden State Warriors","2/27/17",2016,2,8,40,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",9,2,16,"Klay Thompson"
"1935","Golden State Warriors","1/6/17",2016,2,10,12,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",20,21,14,"Klay Thompson"
"1936","Golden State Warriors","10/28/16",2016,4,7,46,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",9,21,41,"Klay Thompson"
"1937","Golden State Warriors","12/3/16",2016,4,10,1,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Phoenix Suns",-4,11,38,"Klay Thompson"
"1938","Golden State Warriors","3/26/17",2016,3,4,36,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",12,11,32,"Klay Thompson"
"1939","Golden State Warriors","12/5/16",2016,1,5,7,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Indiana Pacers",6,21,7,"Klay Thompson"
"1940","Golden State Warriors","3/18/17",2016,2,11,35,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",20,11,13,"Klay Thompson"
"1941","Golden State Warriors","1/20/17",2016,2,10,19,"shot_yes","Driving Floating Bank Jump Shot","2PT Field Goal",7,"Houston Rockets",56,46,14,"Klay Thompson"
"1942","Golden State Warriors","12/15/16",2016,4,8,21,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",10,"New York Knicks",-6,100,40,"Klay Thompson"
"1943","Golden State Warriors","1/4/17",2016,2,8,7,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",8,"Portland Trail Blazers",-7,85,16,"Klay Thompson"
"1944","Golden State Warriors","1/29/17",2016,1,9,22,"shot_no","Driving Floating Jump Shot","2PT Field Goal",7,"Portland Trail Blazers",63,46,3,"Klay Thompson"
"1945","Golden State Warriors","3/21/17",2016,1,11,43,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Dallas Mavericks",-30,87,1,"Klay Thompson"
"1946","Golden State Warriors","1/20/17",2016,2,3,32,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Houston Rockets",-4,90,21,"Klay Thompson"
"1947","Golden State Warriors","12/5/16",2016,1,6,57,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",9,"Indiana Pacers",89,41,6,"Klay Thompson"
"1948","Golden State Warriors","11/16/16",2016,3,4,27,"shot_no","Driving Floating Jump Shot","2PT Field Goal",9,"Toronto Raptors",42,90,32,"Klay Thompson"
"1949","Golden State Warriors","11/13/16",2016,2,10,42,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",4,"Phoenix Suns",-9,47,14,"Klay Thompson"
"1950","Golden State Warriors","12/20/16",2016,2,0,49,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",7,"Utah Jazz",-11,75,24,"Klay Thompson"
"1951","Golden State Warriors","11/18/16",2016,4,7,20,"shot_no","Driving Floating Jump Shot","2PT Field Goal",10,"Boston Celtics",-50,90,41,"Klay Thompson"
"1952","Golden State Warriors","11/4/16",2016,1,8,38,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",0,-6,4,"Klay Thompson"
"1953","Golden State Warriors","2/2/17",2016,4,3,56,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-14,7,45,"Klay Thompson"
"1954","Golden State Warriors","3/2/17",2016,2,7,18,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-22,7,17,"Klay Thompson"
"1955","Golden State Warriors","3/2/17",2016,2,0,35,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",20,3,24,"Klay Thompson"
"1956","Golden State Warriors","2/15/17",2016,1,6,13,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",14,16,6,"Klay Thompson"
"1957","Golden State Warriors","12/17/16",2016,1,8,17,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",0,11,4,"Klay Thompson"
"1958","Golden State Warriors","12/17/16",2016,2,4,37,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",1,18,20,"Klay Thompson"
"1959","Golden State Warriors","3/2/17",2016,3,5,55,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",6,11,31,"Klay Thompson"
"1960","Golden State Warriors","12/25/16",2016,3,3,46,"shot_no","Driving Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",1,7,33,"Klay Thompson"
"1961","Golden State Warriors","2/25/17",2016,1,8,40,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Brooklyn Nets",9,13,4,"Klay Thompson"
"1962","Golden State Warriors","1/28/17",2016,2,6,58,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-9,7,18,"Klay Thompson"
"1963","Golden State Warriors","1/20/17",2016,1,4,31,"shot_yes","Driving Layup Shot","2PT Field Goal",3,"Houston Rockets",32,7,8,"Klay Thompson"
